yearlink;year;municipality;link;ingeschreven;neergelegd;blanco_ongeldig
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Court-Saint-Etienne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=626&party_id=;NA;4707;157
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Couvin;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=854&party_id=;NA;8745;393
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Crisnée;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=810&party_id=;NA;1666;49
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Dalhem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=762&party_id=;NA;4221;737
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Damme;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=993&party_id=;NA;7233;280
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Daverdisse;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1121&party_id=;NA;1044;12
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;De Haan;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1031&party_id=;NA;6232;187
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;De Panne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1050&party_id=;NA;6525;336
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;De Pinte;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=888&party_id=;NA;6115;151
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Deerlijk;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1015&party_id=;NA;7840;274
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Deinze;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=887&party_id=;NA;18038;645
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Denderleeuw;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=861&party_id=;NA;12201;364
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Dendermonde;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=872&party_id=;NA;30747;1163
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Dentergem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1040&party_id=;NA;5371;92
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Dessel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=475&party_id=;NA;5599;319
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Destelbergen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=889&party_id=;NA;11477;421
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Diepenbeek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1056&party_id=;NA;10363;470
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Diest;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=953&party_id=;NA;14916;670
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Diksmuide;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1000&party_id=;NA;11057;394
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Dilbeek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=926&party_id=;NA;25573;1056
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Dilsen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1074&party_id=;NA;10377;534
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Dinant;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=826&party_id=;NA;8299;415
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Dison;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=784&party_id=;NA;8770;523
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Doische;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=855&party_id=;NA;1870;60
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Donceel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=811&party_id=;NA;1631;39
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Doornik;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=734&party_id=;NA;44345;2175
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Dour;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=691&party_id=;NA;11069;573
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Drogenbos;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=942&party_id=;NA;3392;166
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Duffel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=461&party_id=;NA;10374;420
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Durbuy;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1111&party_id=;NA;5586;174
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Ecaussinnes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=713&party_id=;NA;6792;381
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Edegem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=435&party_id=;NA;16612;577
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Eeklo;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=881&party_id=;NA;13826;677
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Eghezee;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=839&party_id=;NA;7842;271
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Eigenbrakel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=623&party_id=;NA;19714;971
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Ellezelles;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=673&party_id=;NA;3821;145
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Elsene;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=657&party_id=;NA;40462;1865
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Enghien;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=707&party_id=;NA;7084;450
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Engis;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=753&party_id=;NA;3801;169
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Erezée;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1112&party_id=;NA;1567;33
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Erpe-Mere;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=869&party_id=;NA;13715;415
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Erquelinnes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=718&party_id=;NA;6261;298
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Esneux;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=763&party_id=;NA;8373;382
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Essen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=436&party_id=;NA;8157;358
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Estinnes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=724&party_id=;NA;4594;167
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Etalle;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1133&party_id=;NA;2540;82
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Etterbeek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=653&party_id=;NA;23978;1081
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Eupen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=785&party_id=;NA;11110;1073
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Evere;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=654&party_id=;NA;20269;1062
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Evergem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=890&party_id=;NA;20653;897
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Faimes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=821&party_id=;NA;2041;87
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Farciennes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=680&party_id=;NA;6014;394
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Fauvillers;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1105&party_id=;NA;1142;22
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Fernelmont;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=849&party_id=;NA;3779;145
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Ferrières;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=741&party_id=;NA;2427;73
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Fexhe le Haut;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=812&party_id=;NA;1933;41
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Flémalle;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=776&party_id=;NA;17820;1180
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Fléron;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=764&party_id=;NA;9383;490
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Fleurus;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=681&party_id=;NA;13101;665
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Floreffe;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=840&party_id=;NA;4179;233
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Florennes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=856&party_id=;NA;7193;401
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Florenville;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1134&party_id=;NA;3936;101
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Fontaine-lEvêque;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=682&party_id=;NA;9666;667
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Fosse la Ville;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=841&party_id=;NA;5350;277
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Frameries;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=692&party_id=;NA;13653;787
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Frasnes-lez-Anvaing;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=675&party_id=;NA;7731;326
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Froidchapelle;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=719&party_id=;NA;1853;52
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Galmaarden;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=927&party_id=;NA;5226;133
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Ganshoren;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=656&party_id=;NA;14973;649
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Gavere;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=891&party_id=;NA;7421;177
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Gedinne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=827&party_id=;NA;3010;122
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Geel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=476&party_id=;NA;21902;1185
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Geer;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=813&party_id=;NA;1690;69
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Geetbets;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=954&party_id=;NA;4188;154
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Geldenaken;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=631&party_id=;NA;6724;231
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Gembloers;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=852&party_id=;NA;12344;543
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Genepiën;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=627&party_id=;NA;8039;337
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Genk;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1057&party_id=;NA;29161;1459
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Gent;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=892&party_id=;NA;166370;9486
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Geraardsbergen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=862&party_id=;NA;22564;586
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Gerpinnes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=683&party_id=;NA;7336;275
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Gesves;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=842&party_id=;NA;3022;123
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Gingelom;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1058&party_id=;NA;5690;119
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Gistel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1026&party_id=;NA;6953;307
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Glabbeek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=971&party_id=;NA;3599;89
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Gooik;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=974&party_id=;NA;5707;203
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Gouvy;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1109&party_id=;NA;3032;123
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Grace Hollogne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=774&party_id=;NA;NA;0
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Grez-Doiceau;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=628&party_id=;NA;6165;183
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Grimbergen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=928&party_id=;NA;22693;1055
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Grobbendonk;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=477&party_id=;NA;6064;220
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Haacht;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=955&party_id=;NA;8244;373
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Haaltert;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=863&party_id=;NA;12549;321
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Habay;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1140&party_id=;NA;4134;205
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Halen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1059&party_id=;NA;5799;271
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Halle;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=929&party_id=;NA;22931;1050
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Ham;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1070&party_id=;NA;5870;289
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Ham-sur-Heure;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=725&party_id=;NA;8255;371
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Hamme;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=873&party_id=;NA;16077;576
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Hamoir;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=742&party_id=;NA;2282;97
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Hamois;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=828&party_id=;NA;3747;199
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Hamont-Achel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1081&party_id=;NA;6964;428
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Hannuit;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=814&party_id=;NA;8523;273
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Harelbeke;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1016&party_id=;NA;18502;618
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Hasselt;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=1060&party_id=;NA;45849;1867
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1982-10-10&vt=CG;10/10/1982;Hastière;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1982-10-10&vt=CG&ko_type=KO_CG&ko=835&party_id=;NA;2689;81
